
도쿄등심 선릉점	2021.08.21	부모님과 편안하고 맛있는 주말 보냈습니다 감사합니다	5
도쿄등심 선릉점	2021.08.20	분위기도 좋고 음식도 맛있어서 기념일에 데이트하기 딱이에요❤	5
도쿄등심 선릉점	2021.08.19	맛있어요bb	5
도쿄등심 선릉점	2021.08.18	"완벽한 디너였습니다. 저희는 C세트먹었는데  에피타이저부
터 새우고로케!정말 고소하고 부드러워서 놀랐어요:) 온센타
마고와 함께먹는 한우완자도 맛있고, 전복게우소스..."	5
도쿄등심 선릉점	2021.08.17	"1. 낮이건 밤이건 시티뷰가 좋아요. 게다가 층고가 높아서인
지 매장 자체도 상당히 예쁩니다 :-) 2. 코스로 나오는 모든 
요리가 다 맛있어요. 메뉴가 나올 때마다 어떤 요리인..."	5
도쿄등심 선릉점	2021.08.16		4
도쿄등심 선릉점	2021.08.16	분위기도 좋고 맛나요	5
도쿄등심 선릉점	2021.08.14	"종업원분들이 다 친절하셨구요
고기는 정말 맛있었어요
샤브샤브 맛있게 먹었습니다"	4
도쿄등심 선릉점	2021.08.14	"식전 요리, 특히 쯔마미가 너무도 맛있어요 !
다양한 재료와 조리 방법의 요리를 한 코스안에 즐길수 있어서 재밌고 맛있게 먹고갑니다 ✨"	5
도쿄등심 선릉점	2021.08.14	기념일날 방문했어요 다른 도쿄등심 매장에 비해 뷰가 좋더라구요! 매장도 깔끔하고 에피타이저도 맛있었어요ㅎㅎ 직원분들도 친절하시고 재방문의사 100% 입니당^^	5
도쿄등심 선릉점	2021.08.14	"수험생인 딸 몸보신 시켜줄겸 데이트도 할겸.
특별한 시간이었어요.
인테이러도 예쁘고 직원분도 친절해요~♡"	4.5
도쿄등심 선릉점	2021.08.14	뻔하지 않은 한우코스메뉴르 좋앗어요	4.5
도쿄등심 선릉점	2021.08.13	특별한날 분위기 좋은 곳 찾아서 왔는데 디너코스 너무 맛있게 즐기고 갑니다:)) 고기도 맛있고 코스로 나오는 요리들도 퀄리티👍🏻	5
도쿄등심 선릉점	2021.08.13	도쿄등심은 올 때마다 만족하는 것 같아요!!!	5
도쿄등심 선릉점	2021.08.12	도쿄등심 너무맛있어요 ㅠㅠ!!! 입에서 살살녹는맛 !!! ㅠㅠ 직원분들도 너무친절하시구 최고에용 ㅎㅎ	5
도쿄등심 선릉점	2021.08.11	"오랜만에 다녀온 도쿄등심 
젤 좋아하는 곳인데 기념일 맞아 맛있는 식사 하고 왔어요 서버분이 구워주셔서 편하게 식사할 수있어 편해요"	4.5
도쿄등심 선릉점	2021.08.11	"도쿄등심 선릉점 세번째 방문인데..갈때 마다 만족하는 맛집
입니다. 런치코스b먹었는데..맛있었어요~가성비 좋고. 친절
하고. 인테리어도 멋지공..기념일 추천하고 싶은 강남..."	5
도쿄등심 선릉점	2021.08.11	"음식 신선도와 조리방법, 맛 모두 훌륭했습니다. 에피타이저
처럼 나오는 코스들도 뭐하나 빼놓을 것 없이 맛있었네요 직
원분들도 너무 친절하셔서 정말 만족스러웠구요 뷰..."	5
도쿄등심 선릉점	2021.08.10	맛있어요 살짝 고급진식사한끼	5
